id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
153_Fototroficos_analisis_3_muestrascompletas_estadi_288	C22H22O11	[M + H]+	C22H22O11	Shikimates and Phenylpropanoids	0.9999114274978638	Flavonoids	0.837302565574646	Flavones	0.817759096622467	Flavonoid C-glycosides	0.9867416024208069	Flavonoid C-glycosides	0.9867416024208069	Flavonoid glycosides	0.9620559215545654	Flavonoids	0.9814618229866028	Phenylpropanoids and polyketides	0.9985235333442688	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Hexoses; Monosaccharides; Flavones; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-methylated flavonoids; 3'-O-methylated flavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	288
154_Fototroficos_analisis_3_muestrascompletas_estadi_289	C9H10O3	[M + H]+	C9H10O3	Shikimates and Phenylpropanoids	0.8280303478240967	Phenylpropanoids (C6-C3)	0.8372858762741089	Cinnamic acids and derivatives	0.5095357894897461	Methoxyphenols	0.9907355904579163			Methoxyphenols	0.9907355904579163	Phenols	0.9321251511573792	Benzenoids	0.999904990196228	Organic compounds; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Benzoyl derivatives; Organooxygen compounds; Cresols; Meta cresols; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	289
155_Fototroficos_analisis_3_muestrascompletas_estadi_290	C8H15NO2	[M + H]+	C8H15NO2	Fatty acids	0.5189734101295471	Small peptides	0.4662536382675171	Dipeptides	0.3003387749195099	Alpha amino acids and derivatives	0.7033958435058594	Amino acids and derivatives	0.8907651305198669	Amino acids, peptides, and analogues	0.8924472332000732	Carboxylic acids and derivatives	0.9960525035858154	Organic acids and derivatives	0.9994773268699646	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290
156_Fototroficos_analisis_3_muestrascompletas_estadi_291	C11H16O4	[M + H]+	C11H16O4	Shikimates and Phenylpropanoids	0.9145656228065491	Lignans	0.2727183997631073	Minor lignans	0.607665479183197	Methoxyphenols	0.9691423177719116			Methoxyphenols	0.9691423177719116	Phenols	0.8826001882553101	Benzenoids	0.9932277798652649	Organic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	291
159_Fototroficos_analisis_3_muestrascompletas_estadi_301	C26H28O14	[M + H]+	C26H28O14	Shikimates and Phenylpropanoids	0.9968013763427734	Flavonoids	0.9596668481826782	Flavones	0.9888054132461548	Flavonoid 8-C-glycosides	0.9966245889663696	Flavonoid C-glycosides	0.9968164563179016	Flavonoid glycosides	0.9867044687271118	Flavonoids	0.9702272415161133	Phenylpropanoids and polyketides	0.9961391091346741	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Dialkyl ethers; Monosaccharides; Flavones; Secondary alcohols; Flavonoid C-glycosides; Oxanes; Glycosyl compounds; C-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid 8-C-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	301
160_Fototroficos_analisis_3_muestrascompletas_estadi_302	C12H10O5	[M + H]+	C12H10O5	Shikimates and Phenylpropanoids	0.6431053280830383	Coumarins	0.5648046135902405	Simple coumarins	0.36672669649124146	7-hydroxycoumarins	0.5941199064254761	7-hydroxycoumarins	0.5941199064254761	Hydroxycoumarins	0.44535085558891296	Coumarins and derivatives	0.6670538187026978	Phenylpropanoids and polyketides	0.7481617331504822	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Acetophenones; Benzopyrans; Phenols; Coumarins and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Benzene and substituted derivatives; Benzenoids; 7-hydroxycoumarins; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	302
161_Fototroficos_analisis_3_muestrascompletas_estadi_303	C14H16O4	[M + H]+	C14H16O4	Shikimates and Phenylpropanoids	0.7897797226905823	Phenylpropanoids (C6-C3)	0.4026801586151123	Cinnamic acids and derivatives	0.3599458932876587	Dimethoxybenzenes	0.6325246691703796	Dimethoxybenzenes	0.6325246691703796	Methoxybenzenes	0.7577820420265198	Benzene and substituted derivatives	0.6927467584609985	Benzenoids	0.9975062012672424	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	303
162_Fototroficos_analisis_3_muestrascompletas_estadi_304	C34H58N8O13	[M + H]+	C34H58N8O13	Amino acids and Peptides	0.9994620680809021	Oligopeptides	0.8128658533096313	Linear peptides	0.776000440120697	Oligopeptides	0.9211879372596741	Peptides	0.9993595480918884	Amino acids, peptides, and analogues	0.9999867677688599	Carboxylic acids and derivatives	0.9999996423721313	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Glutamic acid and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	304
163_Fototroficos_analisis_3_muestrascompletas_estadi_305	C8H10Cl2	[M + H]+	C8H10Cl2	Terpenoids	0.5710025429725647	Monoterpenoids	0.6670787930488586	Menthane monoterpenoids	0.18444596230983734	Dichlorobenzenes	0.5401439666748047	Chlorobenzenes	0.7012314796447754	Halobenzenes	0.5846413373947144	Benzene and substituted derivatives	0.9985859394073486	Benzenoids	0.9978030323982239	Organic compounds; Halobenzenes; Organohalogen compounds; Alkyl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Benzenoids; Dichlorobenzenes; Alkyl halides; Benzyl chlorides; Benzyl halides; Hydrocarbon derivatives; Chemical entities	305
164_Fototroficos_analisis_3_muestrascompletas_estadi_308	C29H36N4O9	[M + Na]+	C29H36N4O9	Amino acids and Peptides	0.6861637234687805	Tryptophan alkaloids	0.25627657771110535	Carboline alkaloids	0.1993017941713333	Peptides	0.6514528393745422	Peptides	0.6514528393745422	Amino acids, peptides, and analogues	0.9663359522819519	Carboxylic acids and derivatives	0.9841477870941162	Organic acids and derivatives	0.9836142063140869	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Lactams; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Alpha amino acid amides; Phenol ethers; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	308
166_Fototroficos_analisis_3_muestrascompletas_estadi_311	C15H22N2O6	[M + H]+	C15H22N2O6	Alkaloids	0.8274328112602234	Peptide alkaloids	0.5935367345809937	Simple amide alkaloids	0.7195116877555847	Alpha amino acids and derivatives	0.6579769849777222	Amino acids and derivatives	0.8683854937553406	Amino acids, peptides, and analogues	0.87144535779953	Carboxylic acids and derivatives	0.9955300688743591	Organic acids and derivatives	0.9995278120040894	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	311
167_Fototroficos_analisis_3_muestrascompletas_estadi_314	C9H12O4	[M + H]+	C9H12O4	Polyketides	0.6827618479728699	Phloroglucinols	0.872078001499176	Acyl phloroglucinols	0.525425136089325	Methoxyphenols	0.9482956528663635			Methoxyphenols	0.9482956528663635	Phenols	0.9272260069847107	Benzenoids	0.999993085861206	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 4-alkoxyphenols; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	314
168_Fototroficos_analisis_3_muestrascompletas_estadi_315	C9H7NO	[M + H]+	C9H7NO	Alkaloids	0.9194177985191345	Anthranilic acid alkaloids	0.884735643863678	Quinoline alkaloids	0.3770442306995392	Quinolines and derivatives	0.7527061700820923					Quinolines and derivatives	0.7527061700820923	Organoheterocyclic compounds	0.989001989364624	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	315
169_Fototroficos_analisis_3_muestrascompletas_estadi_321	C19H27N3O3	[M + H]+	C19H27N3O3	Amino acids and Peptides	0.7590546607971191	Small peptides	0.957943856716156	Dipeptides	0.879014790058136	N-acyl-alpha amino acids and derivatives	0.8650813102722168	Amino acids and derivatives	0.9461511373519897	Amino acids, peptides, and analogues	0.950850784778595	Carboxylic acids and derivatives	0.9887950420379639	Organic acids and derivatives	0.999344527721405	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Alpha amino acid amides; Benzenoids; Amines; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321
170_Fototroficos_analisis_3_muestrascompletas_estadi_324	C22H46O12	[M + H]+	C22H46O12	Fatty acids	0.9950182437896729	Glycerolipids	0.9740908145904541	Monoacylglycerols	0.90656977891922	Polyethylene glycols	0.9978834986686707	Dialkyl ethers	0.9999812841415405	Ethers	0.9999926090240479	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	324
171_Fototroficos_analisis_3_muestrascompletas_estadi_326	C23H42N4O8	[M + H3N + H]+	C23H45N5O8	Fatty acids	0.5750141143798828	Oligopeptides	0.5481740832328796	Cyclic peptides	0.8514668345451355	Macrolactams	0.9508361220359802					Macrolactams	0.9508361220359802	Phenylpropanoids and polyketides	0.9118239283561707	Organic compounds; Organoheterocyclic compounds; Macrolactams; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	326
173_Fototroficos_analisis_3_muestrascompletas_estadi_328	C13H24N2O3	[M + H]+	C13H24N2O3	Amino acids and Peptides	0.8571118116378784	Small peptides	0.8588594198226929	Dipeptides	0.9226474165916443	N-acyl-alpha amino acids	0.8531385660171509	Amino acids and derivatives	0.9574804902076721	Amino acids, peptides, and analogues	0.9654147028923035	Carboxylic acids and derivatives	0.999599039554596	Organic acids and derivatives	0.9999562501907349	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	328
