confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
137	1	1	1	1	0.29420635133603906	-121.89314802725377	0.9999999999999999	55.04267175207977	C19H34N2O6	[M + H]+	ACZPOQRAZJXHLE	InChI=1S/C19H34N2O6/c1-12(2)16(18(24)26-5)20-14(22)10-8-7-9-11-15(23)21-17(13(3)4)19(25)27-6/h12-13,16-17H,7-11H2,1-6H3,(H,20,22)(H,21,23)	L-Val-OMe Pen(CO)2 deriv.	CC(C)C(C(=O)OC)NC(=O)CCCCCC(=O)NC(C(C)C)C(=O)OC	2.5999999	456019	PubChem:(456019)	2	387.24948	233.92170148115008	235_Fototroficos_analisis_3_muestrascompletas_estadi_546	546
138	1	1	1	1	0.2931446948643238	-180.9955602606291	0.9999999999999999	33.13615081006991	C44H64O2	[M + K]+	MOEJUMAIRFTRBE	InChI=1S/C44H64O2/c1-31(21-17-23-35(5)41(45-13)29-39-37(7)33(3)25-27-43(39,9)10)19-15-16-20-32(2)22-18-24-36(6)42(46-14)30-40-38(8)34(4)26-28-44(40,11)12/h15-26,41-42H,27-30H2,1-14H3	1-[(3E,5E,7E,9E,11E,13E,15E)-2,17-dimethoxy-3,7,12,16-tetramethyl-18-(2,3,6,6-tetramethylcyclohexa-1,3-dien-1-yl)octadeca-3,5,7,9,11,13,15-heptaenyl]-2,3,6,6-tetramethylcyclohexa-1,3-diene	CC1=CCC(C(=C1C)CC(C(=CC=CC(=CC=CC=C(C)C=CC=C(C)C(CC2=C(C(=CCC2(C)C)C)C)OC)C)C)OC)(C)C	11.6000004	59946441	PubChem:(59946441)	2	663.45508	1171.1349999999998	763_Fototroficos_analisis_3_muestrascompletas_estadi_2851	2851
139	1	1	1	1	0.2923015381149969	-34.27397744741381	0.9999999999999999	11.181475343222276	C14H31NO	[M + H]+	HCYSJBICYOIBLS	InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3	2-Dodecylamino-ethanol	CCCCCCCCCCCCNCCO	4.69999981	85512;101936510	NORMAN:(NS00052555);PubChem:(85512 101936510);PubMed	262210	230.2483	914.7782715044168	670_Fototroficos_analisis_3_muestrascompletas_estadi_1835	1835
140	1	1	1	1	0.292115450183574	-34.259680138350014	0.9999999999999999	11.222261292002644	C14H31NO	[M + H]+	HCYSJBICYOIBLS	InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3	2-Dodecylamino-ethanol	CCCCCCCCCCCCNCCO	4.69999981	85512;101936510	NORMAN:(NS00052555);PubChem:(85512 101936510);PubMed	262210	230.24837	907.6399072334023	663_Fototroficos_analisis_3_muestrascompletas_estadi_1799	1799
141	1	1	1	1	0.2905481265697124	-34.51049307209649	0.9999999999999999	11.301275341075291	C14H31NO	[M + H]+	HCYSJBICYOIBLS	InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3	2-Dodecylamino-ethanol	CCCCCCCCCCCCNCCO	4.69999981	85512;101936510	NORMAN:(NS00052555);PubChem:(85512 101936510);PubMed	262210	230.24828	922.1095404059952	675_Fototroficos_analisis_3_muestrascompletas_estadi_1846	1846
142	1	8	1	9	0.2864058048837647	-157.79636596762214	0.10100502512562815	0.49151496987673604	C18H20I2O6	[M + Na]+	QQIJGDULGGKJKG	InChI=1S/C18H20I2O6/c1-21-11-7-9(13(19)17(25-5)15(11)23-3)10-8-12(22-2)16(24-4)18(26-6)14(10)20/h7-8H,1-6H3	2-iodo-1-(2-iodo-3,4,5-trimethoxyphenyl)-3,4,5-trimethoxybenzene	COC1=C(C(=C(C(=C1)C2=CC(=C(C(=C2I)OC)OC)OC)I)OC)OC	4.69999981	3611748	PubChem:(3611748)	2	608.92279	703.435	461_Fototroficos_analisis_3_muestrascompletas_estadi_1346	1346
143	1	1	1	1	0.2854842844162108	-38.2466893261407	0.9999999999999999	4.594259693925181	C14H31NO	[M + H]+	HCYSJBICYOIBLS	InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3	2-Dodecylamino-ethanol	CCCCCCCCCCCCNCCO	4.69999981	85512;101936510	NORMAN:(NS00052555);PubChem:(85512 101936510);PubMed	262210	230.24815	1187.181875	790_Fototroficos_analisis_3_muestrascompletas_estadi_2928	2928
144	1	1	1	7	0.2844935216435752	-201.28679418589013	0.5753768844221105	20.513561987305007	C21H14Br2O5	[M + K]+	FMBMUCAITILDCM	InChI=1S/C21H14Br2O5/c1-26-19-11-2-13(20(24)27-16-7-3-14(22)4-8-16)12-18(19)21(25)28-17-9-5-15(23)6-10-17/h2-12H,1H3	null	COC1=C(C=C(C=C1)C(=O)OC2=CC=C(C=C2)Br)C(=O)OC3=CC=C(C=C3)Br	6.0999999	71516814	PubChem:(71516814)	2	542.88272	708.345	473_Fototroficos_analisis_3_muestrascompletas_estadi_1370	1370
145	1	2	1	4	0.28394596143504763	-174.34357378774908	0.3381909547738694	6.029902015265262	C26H45NO9	[M + H3N + H]+	PIEYYMFAQMSYFF	InChI=1S/C26H45NO9/c1-6-7-8-9-10-11-12-13-14-15-16-32-26-23(27-18(2)28)25(35-21(5)31)24(34-20(4)30)22(36-26)17-33-19(3)29/h22-26H,6-17H2,1-5H3,(H,27,28)	(5-acetamido-3,4-diacetyloxy-6-dodecoxyoxan-2-yl)methyl acetate	CCCCCCCCCCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C	4.69999981	3123165;16396339;98748742;98174788;99733246;97992355;97992356;97992357;97992358;125463208;124772475;124772476;124772477	COCONUT:(CNP0365003);PubChem:(3123165 16396339 98748742 98174788 99733246 97992355 97992356 97992357 97992358 125463208 124772475 124772476 124772477);SuperNatural:(SN00106769);ZINC bio:(ZINC70669828)	3153922	533.3415	279.77125	275_Fototroficos_analisis_3_muestrascompletas_estadi_686	686
146	1	1	1	1	0.28033176014549266	-140.7563460818871	0.043718592964824124	3.901793040677237	C36H62O12	[M + H]+	DJFLQKIKXXSAGM	InChI=1S/C36H62O12/c1-18(7-5-4-6-12-45-33-31(43)29(41)25(38)16-46-33)21-8-9-22-28-23(15-27(40)36(21,22)3)35(2)11-10-20(13-19(35)14-24(28)37)48-34-32(44)30(42)26(39)17-47-34/h18-34,37-44H,4-17H2,1-3H3	null	CC(CCCCCOC1C(C(C(CO1)O)O)O)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)OC6C(C(C(CO6)O)O)O)C)O)O)C	1.79999995	102260559	PubChem:(102260559)	2	687.43355	310.09875	310_Fototroficos_analisis_3_muestrascompletas_estadi_795	795
147	1	1	1	1	0.279098594331929	-40.98862896078403	0.9999999999999999	41.68993468278647	C8H8O	[M + H]+	FUGYGGDSWSUORM	InChI=1S/C8H8O/c1-2-7-3-5-8(9)6-4-7/h2-6,9H,1H2	4-Vinylphenol	C=CC1=CC=C(C=C1)O	2.04273748	62453;16687950;21739763	HMDB:(4072);PubChem class - food;SuperNatural:(SN00267768);ZINC bio:(ZINC00895826);MeSH:(62453);PubMed;NORMAN:(NS00005416);COCONUT:(CNP0075870 CNP0119518);KNApSAcK:(50421);Natural Products:(UNPD62341);PubChem:(62453 16687950 21739763);CHEBI:(1883);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C05627);PubChem class - safety and toxic;YMDB:(1627);Training Set;Biocyc:(CPD-1075)	17401506174	121.06498	80.5475	79_Fototroficos_analisis_3_muestrascompletas_estadi_179	179
148	1	2	1	4	0.2762728522647317	-188.3510009518381	0.3376884422110553	5.529044019931517	C26H45NO9	[M + H]+	PIEYYMFAQMSYFF	InChI=1S/C26H45NO9/c1-6-7-8-9-10-11-12-13-14-15-16-32-26-23(27-18(2)28)25(35-21(5)31)24(34-20(4)30)22(36-26)17-33-19(3)29/h22-26H,6-17H2,1-5H3,(H,27,28)	(5-acetamido-3,4-diacetyloxy-6-dodecoxyoxan-2-yl)methyl acetate	CCCCCCCCCCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C	4.69999981	3123165;16396339;98748742;98174788;99733246;97992355;97992356;97992357;97992358;125463208;124772475;124772476;124772477	COCONUT:(CNP0365003);PubChem:(3123165 16396339 98748742 98174788 99733246 97992355 97992356 97992357 97992358 125463208 124772475 124772476 124772477);SuperNatural:(SN00106769);ZINC bio:(ZINC70669828)	3153922	516.31481	279.765	276_Fototroficos_analisis_3_muestrascompletas_estadi_687	687
149	1	1	1	1	0.27624106605196397	-178.06217374454366	0.9999999999999999	15.995367159331499	C44H64O2	[M + K]+	MOEJUMAIRFTRBE	InChI=1S/C44H64O2/c1-31(21-17-23-35(5)41(45-13)29-39-37(7)33(3)25-27-43(39,9)10)19-15-16-20-32(2)22-18-24-36(6)42(46-14)30-40-38(8)34(4)26-28-44(40,11)12/h15-26,41-42H,27-30H2,1-14H3	1-[(3E,5E,7E,9E,11E,13E,15E)-2,17-dimethoxy-3,7,12,16-tetramethyl-18-(2,3,6,6-tetramethylcyclohexa-1,3-dien-1-yl)octadeca-3,5,7,9,11,13,15-heptaenyl]-2,3,6,6-tetramethylcyclohexa-1,3-diene	CC1=CCC(C(=C1C)CC(C(=CC=CC(=CC=CC=C(C)C=CC=C(C)C(CC2=C(C(=CCC2(C)C)C)C)OC)C)C)OC)(C)C	11.6000004	59946441	PubChem:(59946441)	2	663.45522	997.13	730_Fototroficos_analisis_3_muestrascompletas_estadi_2129	2129
150	1	1	1	1	0.2749489760556235	-7.697594248106559	0.9999999999999999	45.49555500159688	C9H12O4	[M + H]+	VTCDZPUMZAZMSB	InChI=1S/C9H12O4/c1-11-7-4-6(10)5-8(12-2)9(7)13-3/h4-5,10H,1-3H3	Antiarol	COC1=CC(=CC(=C1OC)OC)O	1.38463533	69505	SuperNatural:(SN00001500);ZINC bio:(ZINC00405113);PubMed;NORMAN:(NS00021306);COCONUT:(CNP0285878);KNApSAcK:(2637);Natural Products:(UNPD179372);PubChem:(69505);CHEBI:(2760);KEGG:(C10765);PubChem class - safety and toxic;Training Set	70574450	185.08126	74.2728125	69_Fototroficos_analisis_3_muestrascompletas_estadi_166	166
151	1	2	1	2	0.274702423513549	-8.31664130323366	0.32964824120603015	30.34486699457471	C24H50O9	[M + H3N + H]+	ZZEANNAZZVVPKU	InChI=1S/C24H50O9/c1-17(26)10-27-19(3)12-29-21(5)14-31-23(7)16-33-24(8)15-32-22(6)13-30-20(4)11-28-18(2)9-25/h17-26H,9-16H2,1-8H3	2-[2-[2-[2-[2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propoxy]propoxy]propoxy]propoxy]propan-1-ol	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	2.1963098	22051740	NORMAN:(NS00017700);Training Set;PubChem:(22051740);additional	802818	500.38006	401.67875000000004	365_Fototroficos_analisis_3_muestrascompletas_estadi_1025	1025
152	1	2	1	5	0.27437489450387575	-317.87196515471487	0.14723618090452262	4.591313197769139	C15H14Br2N2O4S2	[M + K]+	APBDXLGALPFWGS	InChI=1S/C15H14Br2N2O4S2/c16-10-1-3-11(4-2-10)18-15(20)12-9-13(14(17)24-12)25(21,22)19-5-7-23-8-6-19/h1-4,9H,5-8H2,(H,18,20)	5-bromo-N-(4-bromophenyl)-4-morpholin-4-ylsulfonylthiophene-2-carboxamide	C1COCCN1S(=O)(=O)C2=C(SC(=C2)C(=O)NC3=CC=C(C=C3)Br)Br	3.29999995	4301437	PubChem:(4301437)	2	546.8415	284.729375	283_Fototroficos_analisis_3_muestrascompletas_estadi_702	702
153	1	1	1	1	0.27071875582412436	-53.45765896555824	0.9999999999999999	52.90620435358207	C36H66N6O6	[M + H]+	VGUZDHRHSNHFFT	InChI=1S/C36H66N6O6/c1-19(2)13-25-31(43)38-27(15-21(5)6)33(45)40-29(17-23(9)10)35(47)42-30(18-24(11)12)36(48)41-28(16-22(7)8)34(46)39-26(14-20(3)4)32(44)37-25/h19-30H,13-18H2,1-12H3,(H,37,44)(H,38,43)(H,39,46)(H,40,45)(H,41,48)(H,42,47)	null	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CC(C)C	6.4000001	118716568;118716569	PubChem:(118716568 118716569);PubMed	66	679.51242	275.92171874999997	273_Fototroficos_analisis_3_muestrascompletas_estadi_680	680
154	1	1	1	1	0.27054846535472804	-7.915230135388819	0.9999999999999999	54.40482463590641	C9H12O4	[M + H]+	VTCDZPUMZAZMSB	InChI=1S/C9H12O4/c1-11-7-4-6(10)5-8(12-2)9(7)13-3/h4-5,10H,1-3H3	Antiarol	COC1=CC(=CC(=C1OC)OC)O	1.38463533	69505	SuperNatural:(SN00001500);ZINC bio:(ZINC00405113);PubMed;NORMAN:(NS00021306);COCONUT:(CNP0285878);KNApSAcK:(2637);Natural Products:(UNPD179372);PubChem:(69505);CHEBI:(2760);KEGG:(C10765);PubChem class - safety and toxic;Training Set	70574450	185.08117	147.5601040516509	167_Fototroficos_analisis_3_muestrascompletas_estadi_314	314
155	1	2	1	2	0.26898315404217193	-228.33645446572726	0.03668341708542714	22.81933362751167	C29H61NO10	[M + H]+	TWQDMZZJVZLZQQ	InChI=1S/C29H61NO10/c1-2-3-4-5-6-7-8-9-30-10-12-32-14-16-34-18-20-36-22-24-38-26-28-40-29-27-39-25-23-37-21-19-35-17-15-33-13-11-31/h30-31H,2-29H2,1H3	2-[2-[2-[2-[2-[2-[2-[2-[2-[2-(nonylamino)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol	CCCCCCCCCNCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	1.70000005	20297589	PubChem:(20297589)	2	584.4384	790.7425000000001	562_Fototroficos_analisis_3_muestrascompletas_estadi_1556	1556
156	1	1	1	2	0.2688364057567657	-141.57724021069706	0.3266331658291457	37.88882820550742	C16H18N2O4	[M + H]+	NBCSPWMVGLHVDU	InChI=1S/C16H18N2O4/c19-8-14(22)12(20)7-13(21)16-15-10(5-6-17-16)9-3-1-2-4-11(9)18-15/h1-6,12-14,18-22H,7-8H2	null	C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)C(CC(C(CO)O)O)O	-0.100000001	15897923	PubChem:(15897923)	2	303.13467	74.54365261845714	71_Fototroficos_analisis_3_muestrascompletas_estadi_168	168
157	1	3	1	7	0.2676223896165817	-447.8298760478761	0.12964824120603016	36.91029228064512	C33H55N5O5S	[M + Na]+	DGVLLOWWQUFJAV	InChI=1S/C33H55N5O5S/c1-30(2,3)25(36-29(43)37-33(14-10-9-11-15-33)18-44-31(4,5)6)28(42)38-17-20-22(32(20,7)8)23(38)27(41)35-21(16-19-12-13-19)24(39)26(34)40/h19-23,25H,9-18H2,1-8H3,(H2,34,40)(H,35,41)(H2,36,37,43)	(1R,2S)-N-(4-amino-1-cyclopropyl-3,4-dioxobutan-2-yl)-3-[(2S)-2-[[1-(tert-butylsulfanylmethyl)cyclohexyl]carbamoylamino]-3,3-dimethylbutanoyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide	CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)NC3(CCCCC3)CSC(C)(C)C)C(=O)NC(CC4CC4)C(=O)C(=O)N)C	4.9000001	58751086;59423386;70317909;117757337	PubChem:(58751086 59423386 70317909 117757337)	2	656.38213	51.917277832031246	39_Fototroficos_analisis_3_muestrascompletas_estadi_91	91
158	1	1	1	1	0.26755718146159085	-11.5659637919708	0.9999999999999999	58.90433145206805	C12H23NO4	[M + H]+	IGQBPDJNUXPEMT	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3/p+1	Isovalerylcarnitine	CC(C)CC(=O)OC(CC(=O)O)C[N+](C)(C)C	1.0	169235;169236;451222;6426851;6426852;44608397;71309737;131801511;131801512	COCONUT:(CNP0082619);HMDB:(688);PubChem:(169235 169236 451222 6426851 6426852 44608397 71309737 131801511 131801512);SuperNatural:(SN00018452 SN00003184);CHEBI:(73025 70819);ZINC bio:(ZINC02572323 ZINC12494207);additional;PubChem class - bio and metabolites;MeSH:(169235 6426851 6426852);KEGG:(C20826);PubMed	20455790	246.17051	76.58651186014993	72_Fototroficos_analisis_3_muestrascompletas_estadi_169	169
159	1	1	1	2	0.2670757154390888	-233.53352969910662	0.9190954773869348	8.305498875690724	C25H43NO5	[M + H3N + H]+	QVBLIAPQNXVMDO	InChI=1S/C25H43NO5/c1-17(2)13-22(25(30)31)26-23(27)20(14-18-9-5-3-6-10-18)16-21(24(28)29)15-19-11-7-4-8-12-19/h17-22H,3-16H2,1-2H3,(H,26,27)(H,28,29)(H,30,31)	(2S,4S)-5-[[(1S)-1-carboxy-3-methylbutyl]amino]-2,4-bis(cyclohexylmethyl)-5-oxopentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(CC1CCCCC1)CC(CC2CCCCC2)C(=O)O	6.9000001	14997129;67894614	PubChem:(14997129 67894614)	2	455.34634	815.5825	605_Fototroficos_analisis_3_muestrascompletas_estadi_1641	1641
160	1	1	1	1	0.2667815345475576	-8.96466408129172	0.9999999999999999	28.782172807301798	C15H22N2O3	[M + H]+	RFCVXVPWSPOMFJ	InChI=1S/C15H22N2O3/c1-10(2)8-13(15(19)20)17-14(18)12(16)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9,16H2,1-2H3,(H,17,18)(H,19,20)	Phenylalanylleucine	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N	1.55695367	76808;4078229;7010521;23278178;44372743;57147903;61724362;61157878;71359973;78975638;78985342;78985484	COCONUT:(CNP0139131);PubChem:(76808 4078229 7010521 23278178 44372743 57147903 61724362 61157878 71359973 78975638 78985342 78985484);CHEBI:(91150);ZINC bio:(ZINC02390944);additional;PubChem class - bio and metabolites;MeSH:(76808 4078229);Training Set;PubMed;KEGG Mine	8609357926	279.171	132.79640625000002	151_Fototroficos_analisis_3_muestrascompletas_estadi_286	286
161	1	1	1	4	0.26667749901325954	-259.50384439420327	0.6768844221105528	5.224483957713863	C30H49NO8	[M + H]+	GNNHSXJXOOSSJT	InChI=1S/C30H49NO8/c1-17(6-9-26(35)37-5)21-7-8-22-27-23(16-25(34)30(21,22)4)29(3)11-10-20(38-18(2)33)14-19(29)15-24(27)39-28(36)31-12-13-32/h17,19-25,27,32,34H,6-16H2,1-5H3,(H,31,36)	methyl (4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3-acetyloxy-12-hydroxy-7-(2-hydroxyethylcarbamoyloxy)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoate	CC(CCC(=O)OC)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)OC(=O)C)C)OC(=O)NCCO)O)C	4.19999981	11455651	PubChem:(11455651)	2	552.35303	329.2525	325_Fototroficos_analisis_3_muestrascompletas_estadi_872	872
162	1	1	1	1	0.2651230545380791	-27.512058533721525	0.9999999999999999	33.180384670086944	C24H50O7	[M + H3N + H]+	OJCFEGKCRWEVSN	InChI=1S/C24H50O7/c1-2-3-4-5-6-7-8-9-10-11-13-26-15-17-28-19-21-30-23-24-31-22-20-29-18-16-27-14-12-25/h25H,2-24H2,1H3	Laureth-6	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO	4.11036348	18282;101195883;101208026;101208028;101363088	NORMAN:(NS00013819);PubChem:(18282 101195883 101208026 101208028 101363088);MeSH:(18282);PubChem class - safety and toxic;PubMed;KEGG Mine	8657305670	468.39018	733.8731958007813	531_Fototroficos_analisis_3_muestrascompletas_estadi_1469	1469
163	1	1	1	1	0.26434094246082035	-77.24539422231452	0.9999999999999999	36.945318318710406	C20H42O5	[M + H3N + H]+	WPMWEFXCIYCJSA	InChI=1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3	Dodecyltetraglycol	CCCCCCCCCCCCOCCOCCOCCOCCO	4.31169176	78933;101208025;100970417;100970418	NORMAN:(NS00013816);PubChem class - food;PubChem:(78933 101208025 100970417 100970418);PubChem class - bio and metabolites;MeSH:(78933);PubChem class - safety and toxic;PubMed;KEGG Mine	8808300614	380.33784	736.3525	538_Fototroficos_analisis_3_muestrascompletas_estadi_1478	1478
164	1	1	1	1	0.2621737358857872	-29.686220955314575	0.9999999999999999	51.53746935484854	C18H39NO3	[M + H]+	DENWXVJCXRNUNB	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-19(13-15-20)14-17-22-18-16-21/h20-21H,2-18H2,1H3	Ethanol, 2-[dodecyl[2-(2-hydroxyethoxy)ethyl]amino]-	CCCCCCCCCCCCN(CCO)CCOCCO	4.30000019	13802590	PubChem:(13802590)	2	318.30074	458.07429069519037	384_Fototroficos_analisis_3_muestrascompletas_estadi_1098	1098
165	1	1	1	3	0.259963066540511	-113.8805894981665	0.7381909547738692	5.22925383268317	C24H50O4S2	[M + H + H]+	CZUJWQCDZUNNJL	InChI=1S/C24H50O4S2/c25-15-5-1-11-21-29-23-13-3-7-17-27-19-9-10-20-28-18-8-4-14-24-30-22-12-2-6-16-26/h25-26H,1-24H2	12,17-Dioxa-6,23-dithiaoctacosane-1,28-diol	C(CCO)CCSCCCCCOCCCCOCCCCCSCCCCCO	4.9000001	71327486	PubChem:(71327486)	2	468.33041	713.1500000000001	482_Fototroficos_analisis_3_muestrascompletas_estadi_1390	1390
166	1	1	1	1	0.258083503291593	-88.22610542628105	0.9999999999999999	21.804395435544176	C22H30O8	[M + H]+	XTRARZPRFYUCGZ	InChI=1S/C22H30O8/c1-27-17-7-13(8-18(28-2)21(17)25)5-15(11-23)16(12-24)6-14-9-19(29-3)22(26)20(10-14)30-4/h7-10,15-16,23-26H,5-6,11-12H2,1-4H3	1,4-Butanediol, 2,3-bis[(4-hydroxy-3,5-dimethoxyphenyl)methyl]-	COC1=CC(=CC(=C1O)OC)CC(CO)C(CC2=CC(=C(C(=C2)OC)O)OC)CO	2.5	10002343;11742971;14521033	COCONUT:(CNP0180104);KNApSAcK:(31533);Natural Products:(UNPD29140);PubChem:(10002343 11742971 14521033);SuperNatural:(SN00247621 SN00158869);PubMed	3178578	423.20199	224.14	228_Fototroficos_analisis_3_muestrascompletas_estadi_521	521
167	1	1	1	1	0.25708433909277223	-16.76077611480261	0.9999999999999999	13.193493805617152	C8H8	[M + H]+	PPBRXRYQALVLMV	InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2	Annamene	C=CC1=CC=CC=C1	2.46553278	7501;88025;450706;10855399;10855423;12998934;12998936;12998939;12998940;11788275;11263482;15782372;11469050;16689236;16696706;18354041;54200763;57475193;56612295;59965801;71309255;71310299;71310300;129664712	HMDB:(34240);PubChem class - food;SuperNatural:(SN00156077);ZINC bio:(ZINC00968269);additional;HSDB:(100-42-5);MeSH:(7501);Plantcyc:(CPD-1092);PubMed;NORMAN:(NS00010820);COCONUT:(CNP0111430);KNApSAcK:(37855);Natural Products:(UNPD31749);PubChem:(7501 88025 450706 10855399 10855423 12998934 12998936 12998939 12998940 11788275 11263482 15782372 11469050 16689236 16696706 18354041 54200763 57475193 56612295 59965801 71309255 71310299 71310300 129664712);YMDB Mine;CHEBI:(27452);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C19506 C07083);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-1092)	51761834878	105.06999	61.89866542111167	49_Fototroficos_analisis_3_muestrascompletas_estadi_133	133
168	1	1	1	1	0.25551632832834176	-52.55562497435186	0.9999999999999999	64.78622406029271	C16H33NO2	[M + H]+	PXMATCSXTKXHTG	InChI=1S/C16H33NO2/c1-3-5-6-7-8-9-10-11-12-13-14-17(4-2)15-16(18)19/h3-15H2,1-2H3,(H,18,19)	null	CCCCCCCCCCCCN(CC)CC(=O)O	3.5	62065371	PubChem:(62065371)	2	272.25895	468.7822016477585	388_Fototroficos_analisis_3_muestrascompletas_estadi_1113	1113
169	1	1	1	1	0.2540286127909083	-181.04782500870513	0.9999999999999999	16.20462674796674	C44H64O2	[M + K]+	MOEJUMAIRFTRBE	InChI=1S/C44H64O2/c1-31(21-17-23-35(5)41(45-13)29-39-37(7)33(3)25-27-43(39,9)10)19-15-16-20-32(2)22-18-24-36(6)42(46-14)30-40-38(8)34(4)26-28-44(40,11)12/h15-26,41-42H,27-30H2,1-14H3	1-[(3E,5E,7E,9E,11E,13E,15E)-2,17-dimethoxy-3,7,12,16-tetramethyl-18-(2,3,6,6-tetramethylcyclohexa-1,3-dien-1-yl)octadeca-3,5,7,9,11,13,15-heptaenyl]-2,3,6,6-tetramethylcyclohexa-1,3-diene	CC1=CCC(C(=C1C)CC(C(=CC=CC(=CC=CC=C(C)C=CC=C(C)C(CC2=C(C(=CCC2(C)C)C)C)OC)C)C)OC)(C)C	11.6000004	59946441	PubChem:(59946441)	2	663.45502	949.8822265624999	702_Fototroficos_analisis_3_muestrascompletas_estadi_1924	1924
170	1	1	1	1	0.25367923625032196	-153.32914656487915	0.9999999999999999	43.487818897694645	C24H44N4O4	[M + H]+	TWIWKKDPZSBUKF	InChI=1S/C24H44N4O4/c1-9-15(7)19-23(31)25-18(12-14(5)6)22(30)28-20(16(8)10-2)24(32)26-17(11-13(3)4)21(29)27-19/h13-20H,9-12H2,1-8H3,(H,25,31)(H,26,32)(H,27,29)(H,28,30)	null	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)C(C)CC)CC(C)C	4.30000019	10961409;85347058	COCONUT:(CNP0285148);Natural Products:(UNPD154518);PubChem:(10961409 85347058);SuperNatural:(SN00225712)	3178498	453.3439	181.76108205120576	197_Fototroficos_analisis_3_muestrascompletas_estadi_402	402
171	1	2	1	1	0.25235570407505437	-181.08306055542516	0.9999999999999999	23.362328804303104	C44H64O2	[M + K]+	MOEJUMAIRFTRBE	InChI=1S/C44H64O2/c1-31(21-17-23-35(5)41(45-13)29-39-37(7)33(3)25-27-43(39,9)10)19-15-16-20-32(2)22-18-24-36(6)42(46-14)30-40-38(8)34(4)26-28-44(40,11)12/h15-26,41-42H,27-30H2,1-14H3	1-[(3E,5E,7E,9E,11E,13E,15E)-2,17-dimethoxy-3,7,12,16-tetramethyl-18-(2,3,6,6-tetramethylcyclohexa-1,3-dien-1-yl)octadeca-3,5,7,9,11,13,15-heptaenyl]-2,3,6,6-tetramethylcyclohexa-1,3-diene	CC1=CCC(C(=C1C)CC(C(=CC=CC(=CC=CC=C(C)C=CC=C(C)C(CC2=C(C(=CCC2(C)C)C)C)OC)C)C)OC)(C)C	11.6000004	59946441	PubChem:(59946441)	2	663.4551	984.900625	726_Fototroficos_analisis_3_muestrascompletas_estadi_2073	2073
