row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,203_1.mzML Peak area,206_1.mzML Peak area,205_1.mzML Peak area,203_2.mzML Peak area,205_2.mzML Peak area,206_2.mzML Peak area,202_3.mzML Peak area,203_3.mzML Peak area,208_2.mzML Peak area,207_2.mzML Peak area,209_2.mzML Peak area,211_1.mzML Peak area,210_1.mzML Peak area,209_1.mzML Peak area,202_1.mzML Peak area,207_1.mzML Peak area,212_1.mzML Peak area,212_2.mzML Peak area,211_2.mzML Peak area,208_1.mzML Peak area,213_1.mzML Peak area,213_3.mzML Peak area,210_2.mzML Peak area,204_1.mzML Peak area,202_2.mzML Peak area,213_2.mzML Peak area,204_2.mzML Peak area,
1366,553.8740346229649,11.802334,,,,61,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328840.2,4081850.5,0,4337210.5,
705,555.354636833769,4.746205,,,,31,40,[M+NH4]+,,2,706;705,537.32088,0,0,0,0,0,0,6469929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279816.5,0,2378173.0,
1354,556.3843045148602,11.775657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047835.44,0,1851986.5,
1458,556.4430452306907,12.174912,,,,111,74,[M+NH4]+,,4,1459;1458;1457;1456,538.40913,0,0,173295.36,0,893172.06,0,334290.6,0,0,158445.2,0,0,0,89929.805,0,185946.0,368672.1,0,0,0,341204.62,431946.5,0,2.6322486E7,5.6004124E7,127862.98,7.1988E7,
1588,556.8985974984495,13.390686,,,,56,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87403.76,1052335.5,0,1445272.0,
191,557.33090412863,1.418005,,,,,,,,,,,0,0,0,0,0,0,0,0,226908.03,0,0,0,0,0,422088.5,0,0,0,0,216273.66,0,0,0,0,0,0,0,
1792,557.4145665376054,15.024439,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225289.08,0,298392.44,
707,557.8326360312539,4.746205,,,,31,,,,,,,0,0,0,0,0,0,1368251.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084555.4,0,447384.7,
501,558.3295033139201,3.638958,,,,,,,,,,,0,0,0,0,0,0,454117.1,0,2640904.0,0,0,0,0,0,0,0,0,0,0,2364489.2,0,0,0,0,0,0,0,
1090,558.4218341459971,7.433097,,,,35,47,[M+NH4]+,,3,1089;1090;1088,540.38815,0,0,0,0,0,0,2.085386E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0082918E7,0,0,
1523,559.0580714398857,12.97949,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110347.055,0,194395.94,
723,560.3414365420782,4.8208327,,,,,,,,,,,0,0,0,0,0,0,487259.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168453.44,
1710,561.3775671469272,13.942696,,,,47,96,[M+K]+,,4,1708;1711;1710;1709,522.41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396536.38,1813917.0,0,2695674.8,
1457,561.3980210157866,12.168713,,,,111,74,[M+Na]+,,4,1458;1459;1457;1456,538.40913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777095.2,6468732.0,0,8484659.0,
1364,561.8611096008162,11.801844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862177.2,0,0,1193926.6,
1088,563.3774677070177,7.433097,,,,35,47,[M+Na]+,,3,1089;1090;1088,540.38815,0,0,0,0,0,0,3968283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879064.5,0,0,
388,564.3602293132251,2.959148,,,,,,,,,,,422267.28,261443.73,344302.8,439755.16,333279.44,0,1068595.8,0,285311.75,0,0,0,464863.62,0,238642.69,0,448745.22,355777.06,0,304193.28,475984.0,0,0,1130925.6,2917311.2,331781.47,3036339.0,
1287,564.3897089409321,11.501808,,,,8,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162038.81,471477.66,0,772461.44,
1356,564.8960614831659,11.776321,,,,69,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076978.9,3350780.5,0,4710670.0,
1284,565.0583310120676,11.501198,,,,8,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185810.31,0,282489.53,
258,565.1563962380467,1.955561,,,,,,,,,,,2586206.8,2829503.5,1576973.8,3314314.5,2893154.0,2658261.8,2354777.5,1752654.6,2205274.8,3482263.5,2490337.5,2087027.8,2187416.0,2405252.8,3027433.2,2126824.8,2691503.8,897763.7,2123979.5,1755457.9,2587982.8,2327000.5,1997873.2,3270535.2,3105163.0,1207513.9,3111939.2,
301,565.156409588575,2.2887914,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,185852.0,187335.42,0,350905.56,0,404626.1,0,0,0,0,0,176766.16,0,0,0,546553.56,
257,566.1599481749279,1.9554007,,,,,,,,,,,591583.06,694550.6,336215.38,0,729571.5,649162.0,490094.34,299710.84,509567.5,814317.4,573830.8,437331.25,499236.34,606288.6,694048.25,508879.88,682647.25,150757.7,488010.28,363076.1,614967.25,569986.4,456111.56,792890.4,797067.4,249843.38,746071.75,
275,566.2998036893672,2.0350266,,,,89,,,,,,,0,0,0,0,0,0,1680972.2,0,0,0,0,0,0,0,2038051.4,0,0,0,0,0,0,0,0,954828.25,0,0,0,
1241,566.382956355262,10.728368,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94506.37,0,208905.28,
1586,566.4148574698106,13.389757,,,,56,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330474.0,0,2608720.0,
471,566.4287277911516,3.4122992,,,,4,23,[M+H]+,,2,471;473,565.42146,6445474.5,6187762.5,6028084.0,6256370.0,6499668.0,5374791.5,4546102.5,5714454.0,5579909.5,5794475.0,7294452.0,6780993.0,5129579.5,6170690.0,4793033.5,6305110.5,7653672.5,7882487.5,5458971.5,6371664.5,6140689.0,6295421.0,5931556.0,6027478.5,5360170.0,6561563.0,5562458.5,
276,566.8011040338291,2.0350266,,,,89,,,,,,,0,0,0,0,0,0,954241.6,0,0,0,0,0,0,0,1171766.9,0,0,0,0,0,0,0,0,503739.88,0,0,0,
878,567.0285011678727,5.5322676,,,,104,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937153.3,0,963680.0,
1702,567.4478418424864,13.898709,,,,51,95,[M+H]+,,4,1703;1704;1705;1702,566.44057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316577.5,1723722.5,0,2196437.2,
1590,567.8895510134663,13.390686,,,,56,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386227.84,2635315.2,0,3460121.8,
1859,568.4800767531569,15.464147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211906.84,0,315088.88,
724,568.8548842346855,4.8208327,,,,,,,,,,,0,0,0,0,0,0,1226314.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512032.62,
59,571.30785501898,0.7180491,,,,27,,,,,,,0,364575.78,0,0,0,353439.28,0,0,1098614.8,0,0,1244501.2,0,0,1775461.4,677526.94,324115.84,0,1406173.4,1244801.9,0,0,0,0,0,0,0,
641,572.3456770950476,4.425076,,,,,,,,,,,0,0,0,0,0,0,2458944.8,0,0,0,0,0,0,0,2128357.0,0,0,0,0,0,0,0,0,1920439.4,0,0,0,
1214,572.4383944103,10.4217615,,,,132,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82527.19,115365.97,0,374857.75,683567.44,0,1334463.0,
165,573.3626364742887,1.2272904,,,,,,,,,,,439698.72,301407.28,264639.7,0,0,352149.88,0,659303.3,474157.4,0,766213.75,0,0,840530.2,0,330774.9,342135.88,0,256837.58,499336.88,571920.1,506053.7,0,0,0,186002.86,0,
1359,573.4095647696817,11.778923,,,,69,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9007944.0,1.6176503E7,0,2.0459532E7,
1591,575.8768976343465,13.390686,,,,56,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109089.43,1099893.6,0,1476399.0,
1357,575.8872650628053,11.776321,,,,69,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794347.2,3189482.5,0,3864484.0,
725,577.3678649762508,4.820212,,,,,,,,,,,0,0,0,0,0,0,5520369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828916.5,4462470.0,0,2605534.0,
1459,577.3726862070156,12.17393,,,,111,74,[M+K]+,,4,1458;1459;1457;1456,538.40913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955543.1,3478269.8,0,4277095.0,
1348,578.3977911550533,11.7473,,,,96,53,[M+H]+,,1,1351,577.38981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785631.5,0,1253902.9,
1582,578.9117673795964,13.358316,,,,80,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628850.56,0,880373.9,
1282,579.0653985877294,11.483231,,,,133,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115101.93,437129.4,0,563079.4,
1787,579.4282972436193,14.995492,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154351.77,0,180251.61,
211,579.8055138860834,1.5516853,,,,,,,,,,,0,0,0,0,0,0,248288.27,0,0,0,0,0,0,0,844073.3,0,0,0,0,0,0,0,0,0,0,0,0,
194,581.1517757059191,1.4733908,,,,,,,,,,,0,247415.48,0,0,246338.22,0,0,0,0,228635.19,0,0,179819.5,0,0,0,235310.38,0,0,0,0,0,0,0,0,0,0,
890,581.7040574897114,5.5800877,,,,145,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710209.75,0,773356.06,
737,582.35479882027,4.898246,,,,30,41,[M+H]+,,1,733,581.34739,0,0,0,0,0,0,261618.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372886.22,0,0,
1451,583.4427365420016,12.137451,,,,75,73,[M+H]+,,4,1451;1453;1455;1452,582.43552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234768.2,9709167.0,0,1.6134569E7,
1556,584.4384717126858,13.178149,,,,94,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286765.1,543031.3,0,1126472.1,
1703,584.4742243833502,13.898709,,,,51,95,[M+NH4]+,,4,1703;1704;1705;1702,566.44057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7802129.5,3.0095458E7,0,3.502538E7,
1264,586.454393317616,11.272657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235467.17,0,361652.34,
1350,586.9093857852941,11.749616,,,,96,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800942.0,2052531.0,0,3149607.8,
1581,587.4253848767839,13.356704,,,,80,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072692.5,7945031.0,0,9807939.0,
1583,587.9268407610097,13.3594885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652853.06,4934355.0,0,0,
509,588.4109788111226,3.6700604,,,,,,,,,,,0,3604328.5,0,0,0,0,0,0,0,0,0,0,4050887.8,0,0,0,0,0,0,0,0,0,3971369.2,0,0,0,0,
473,588.4111279740692,3.413821,,,,4,23,[M+Na]+,,3,471;472;473,565.42146,4190667.0,4041213.2,4456093.0,4203567.5,3562671.5,4055830.5,2396947.2,3558951.8,4037546.8,3838804.2,4820037.0,4386282.5,2889437.0,4166264.8,3071254.5,3969606.8,5184028.5,4388960.0,3937356.0,3770122.2,4488615.0,3843911.0,3293369.0,3416940.5,3179910.5,4355445.5,3163989.0,
2924,588.4112062564564,19.772614,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445300.4,0,0,0,0,1391237.6,0,0,0,0,0,
1704,589.429463323953,13.898709,,,,51,95,[M+Na]+,,4,1703;1704;1705;1702,566.44057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871564.06,4171512.5,0,4876241.5,
1580,590.4050380999687,13.356702,,,,80,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135817.19,1163702.6,0,1401036.8,
734,590.8681187448365,4.8982253,,,,30,,,,,,,0,0,0,0,0,0,719294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893374.25,0,444650.2,
448,591.2065508364966,3.2922194,,,,,,,,,,,0,0,192117.53,285620.75,215504.94,158946.97,0,0,175789.38,0,220756.92,141726.61,216776.25,191192.47,271322.4,198996.9,0,0,156880.9,164603.55,0,0,156254.69,0,0,0,0,
387,591.2065589933588,2.9453804,,,,,,,,,,,0,192236.16,186586.08,0,242169.75,212106.72,500354.0,0,0,0,0,0,0,186210.62,0,172764.47,0,0,162573.7,0,0,131005.48,160557.19,0,0,110947.56,0,
207,591.3370800573182,1.5165,,,,,,,,,,,0,0,0,0,0,0,318691.44,0,0,0,0,0,0,0,1252506.6,0,0,0,0,0,0,0,0,0,0,0,0,
1277,593.74080743298,11.459472,,,,74,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87008.02,331983.62,0,473385.2,
283,595.1672593452023,2.1617246,,,,,,,,,,,0,383605.84,0,346652.0,385352.88,280013.5,0,0,0,382953.53,171666.9,0,0,0,0,0,297103.56,0,0,0,0,0,0,0,0,0,0,
235,595.1674071731159,1.7711651,,,,,,,,,,,0,0,0,0,98682.38,125230.64,0,0,0,239191.17,0,0,0,0,0,0,143976.1,0,0,0,0,0,0,0,145712.36,0,0,
1351,595.4229244555366,11.749616,,,,96,53,[M+NH4]+,,2,1351;1348,577.38981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6787207.0,1.2619998E7,0,1.6797688E7,
899,596.3798268205186,5.6269245,,,,88,,,,,,,0,0,0,0,0,0,161614.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523486.97,0,496809.28,
818,597.3518877579114,5.2640924,,,,,,,,,,,0,0,0,184866.53,0,0,383137.5,0,0,0,0,177299.94,0,0,422895.53,0,0,0,200224.52,0,0,0,0,188848.31,0,0,0,
1578,597.8903234449389,13.354413,,,,80,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784480.44,0,1012303.8,
1352,597.9004129844936,11.749616,,,,96,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304594.5,2520401.5,0,3303603.2,
464,599.3232616394756,3.3687603,,,,67,,,,,,,0,0,0,361394.06,0,0,1827979.8,0,0,0,0,0,0,0,1897766.1,0,0,0,0,0,0,0,0,1084019.9,0,0,0,
733,599.381084158601,4.8982253,,,,30,41,[M+NH4]+,,2,733;737,581.34739,0,0,0,0,0,0,3633465.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051257.0,0,2313812.8,
1123,599.4380944493796,8.083235,,,,,,,,,,,0,0,0,0,0,0,3578436.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054433.5,0,0,
1455,600.4698082684804,12.140191,,,,75,73,[M+NH4]+,,4,1451;1453;1455;1452,582.43552,76178.63,0,157552.31,0,946479.3,0,370788.62,0,0,153171.97,0,69159.59,0,0,88244.555,159502.78,522235.9,77296.625,0,0,486682.9,552923.3,0,2.773175E7,6.662176E7,156743.4,7.697447E7,
229,601.3213060748467,1.6897993,,,,,,,,,,,0,0,0,0,0,0,0,0,333034.12,0,0,0,0,0,0,0,0,0,0,342564.2,0,0,0,0,0,0,0,
1784,601.44156697277,14.953138,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78279.58,0,109998.68,
732,601.859319511012,4.895617,,,,30,,,,,,,0,0,0,0,0,0,514925.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646009.44,0,273875.6,
2925,604.3852181643222,19.78505,,,,,,,,,,,0,0,0,0,0,0,0,793458.06,0,0,737192.25,0,0,0,850946.2,0,959980.56,1163791.6,947566.2,0,0,0,0,0,0,996079.1,1004426.0,
2948,604.385475252546,19.949757,,,,,,,,,,,0,0,0,0,0,283786.47,165083.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1705,605.4042272572148,13.898709,,,,51,95,[M+K]+,,4,1703;1704;1705;1702,566.44057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612732.7,3271304.2,0,3755299.2,
1452,605.4245396707323,12.137451,,,,75,73,[M+Na]+,,4,1451;1453;1455;1452,582.43552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959271.5,6968812.0,0,9376004.0,
308,607.2382879217412,2.4174774,,,,,,,,,,,0,182656.23,0,0,204421.02,178517.36,419942.56,0,0,0,0,0,0,0,493542.72,0,0,0,144326.48,0,0,0,0,334483.47,0,0,0,
728,607.3359608359342,4.8407826,,,,119,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612386.4,0,0,0,0,0,0,0,0,424351.1,0,0,0,
2806,607.3925824409282,19.311272,,,,,,,,,,,0,40146.805,0,0,0,0,0,0,31537.598,16938.64,0,0,0,0,0,0,0,5128.109,50918.44,0,11980.153,0,0,0,0,0,0,
444,608.3866727750346,3.2687905,,,,152,22,[M+NH4]+,,2,436;444,590.3528,187826.27,120290.66,182509.27,232573.12,129539.88,127291.164,1134300.5,0,0,168069.42,0,156970.77,264197.5,0,205369.45,156263.22,296175.47,209007.95,146088.38,0,258879.03,183051.16,265825.03,984224.0,2332340.0,206541.78,2135578.5,
1274,608.416343452837,11.444945,,,,153,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222293.78,0,348895.97,
1275,608.7507510614128,11.444945,,,,153,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181492.25,0,322770.2,
1346,608.9227231412472,11.7238865,,,,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256099.4,0,1867219.0,
1573,609.4384541984592,13.321587,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687916.75,5591115.5,0,6938383.0,
461,610.3132355298876,3.3608673,,,,67,,,,,,,0,0,0,0,0,0,226428.02,0,0,0,0,0,0,0,227057.25,0,0,0,0,0,0,0,0,0,0,0,0,
1571,610.9427498662978,13.314383,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276022.6,0,363526.34,
904,611.0551521687408,5.664364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299397.22,0,309450.25,
1699,611.474439220563,13.855931,,,,76,94,[M+H]+,,4,1700;1699;1698;1701,610.46665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293958.38,1714227.5,0,2364777.5,
1574,611.9157634894232,13.321587,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146093.62,1473433.9,0,1593588.9,
1855,612.5059444162046,15.432184,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301511.94,0,417126.94,
749,612.8810643926736,4.9724703,,,,162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594551.44,0,326475.25,
436,613.3419585226072,3.2564924,,,,152,22,[M+Na]+,,2,436;444,590.3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410632.25,0,389376.16,
699,613.4185040106098,4.722711,,,,140,39,[M+H]+,,2,699;698,612.41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344797.75,0,497382.84,
1532,614.4854004117601,13.012249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187533.0,0,364306.3,
1122,616.4638929751593,8.083235,,,,110,48,[M+NH4]+,,2,1124;1122,598.43015,0,0,0,0,0,0,1.4328389E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1183268E7,0,0,
1211,616.4644633763165,10.409005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67573.22,0,0,0,72377.83,0,0,352331.88,709542.8,0,1319479.8,
1343,617.4358266721501,11.723285,,,,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750844.5,1.0585061E7,0,1.2996649E7,
480,617.8204878815563,3.455597,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,258742.69,0,0,0,0,0,0,271252.44,0,0,0,0,0,0,0,0,
1575,619.9030126538019,13.322184,,,,127,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564352.8,0,738996.1,
1344,619.9131280591417,11.723285,,,,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947995.9,1897074.4,0,2356914.5,
430,621.2165785798117,3.1958275,,,,102,,,,,,,419729.72,407412.16,342930.34,503996.75,440208.6,401129.03,283111.25,282019.16,299406.78,380935.72,407638.25,265886.9,340269.4,370780.75,399577.22,359709.28,315465.34,262190.53,356654.47,369668.9,277744.22,337917.22,342796.9,0,0,271583.62,0,
352,621.2171714916097,2.7653356,,,,,,,,,,,0,0,0,0,0,0,286579.9,11947.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78166.17,182664.97,0,0,0,
744,621.39396122806,4.971221,,,,115,,,,,,,0,0,0,0,0,0,1985640.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593316.0,0,1615045.0,
1453,621.3984781019897,12.137451,,,,75,73,[M+K]+,,4,1451;1453;1455;1452,582.43552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166148.5,4010418.2,0,5307333.0,
1124,621.4194505422389,8.081547,,,,110,48,[M+Na]+,,2,1124;1122,598.43015,0,0,0,0,0,0,2914557.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549895.5,0,0,
1129,621.4196862350994,8.176883,,,,,,,,,,,0,0,0,0,0,0,2350339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18564.268,0,0,
565,622.3241676725848,4.002076,,,,,,,,,,,0,0,0,0,0,0,0,0,1213004.8,0,0,0,0,0,0,0,0,0,0,999889.1,0,0,0,0,0,0,0,
1271,623.091423929081,11.422148,,,,9,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157807.61,0,240578.89,
1272,623.4256968802642,11.422148,,,,9,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150359.56,0,237955.38,
1446,627.468594359721,12.106422,,,,29,72,[M+H]+,,4,1448;1447;1446;1450,626.46137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450078.2,9658332.0,0,1.6242828E7,
1341,627.9003195026819,11.719986,,,,21,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665875.1,0,967301.8,
2760,628.3756724992421,19.11378,,,,,,,,,,,0,0,219641.06,0,262637.56,476628.16,0,0,0,192289.56,0,0,0,0,0,255954.95,0,462856.44,495350.4,229386.69,0,0,0,0,0,0,0,
1545,628.4642799879731,13.108012,,,,136,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237033.38,570969.56,0,929225.2,
1700,628.5002975788865,13.855931,,,,76,94,[M+NH4]+,,4,1700;1699;1698;1701,610.46665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8412215.0,3.0398276E7,0,3.739525E7,
1263,630.4801013687276,11.25221,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49370.723,245094.5,0,403607.5,
1335,630.935530163572,11.699863,,,,82,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259031.6,915778.4,0,1214085.0,
1567,631.4513153434256,13.280965,,,,118,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384258.7,3443854.2,0,4338185.5,
1698,633.455635701905,13.853332,,,,76,94,[M+Na]+,,4,1700;1699;1698;1701,610.46665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851991.1,4426509.5,0,5405475.5,
1566,633.9286696010912,13.278613,,,,118,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817643.0,0,1004629.0,
698,635.4002879892247,4.7202864,,,,140,39,[M+Na]+,,2,699;698,612.41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200257.48,178473.53,0,261575.02,
1336,639.4487247474958,11.699863,,,,82,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023524.5,7656494.5,0,1.0218862E7,
1068,641.4623051590816,7.140933,,,,,,,,,,,0,107795.17,0,0,0,0,0,0,0,0,0,0,0,96102.984,104211.85,0,0,0,0,0,0,0,0,0,0,0,136598.23,
1568,641.915754774491,13.282514,,,,118,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305751.78,0,446342.2,
1337,641.9259940896042,11.699863,,,,82,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652036.94,1422714.9,0,1936922.6,
